,id,label,text,triple
1434,13194.json,False,"Mike Madigan made a fortune on tax appeals Saving his friends millions... Its an inside game played by people like Merry Marwig, Madigans handpicked candidate. When Marwig thought her property taxes were too high she got them lowered at your expense. Saved so much she did it again. Marwig and Madigan Profiting from the same corrupt system.",
1435,7077.json,False,Says I was the first governor in America to endorse Mitt Romney.,
1436,820.json,False,Barack Obamas plan gives a drivers license to any illegal who wants one.,
1437,10820.json,False,Twothirds of American families rely on the mothers income to stay above the poverty level.,
1438,13043.json,False,"After 911, Jim put us all first by serving for 23 months in Iraq, the wars longest tour.",
1439,3423.json,True,Oil production from federal waters in the Gulf of Mexico reached an alltime high in 2010.,"[['Gulf of', 'location/country/languages_spoken', 'Mexico']]"
1440,4263.json,False,"In the 80s, Democrats promised spending cuts, but delivered only tax hikes.",
1441,11178.json,True,Says hewas one of the chief architects of balancing the federalbudget.,
1442,12522.json,True,Only half of the murders in the city of St. Louis get solved.,
1443,554.json,True,The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that theyre engaging in discussions with terrorists or about criminal activity.,"[['McCain', 'people/person/employment_history./business/employment_tenure/title', 'Senator']]"
1444,7515.json,False,"Says indoor workers get less UV than outdoor workers, but they get more melanomas.",
1445,12861.json,False,Im beating Kelly Ayotte in the polls by a lot.,
1446,11199.json,True,A majority in every state favors path to citizenship for undocumented immigrants.,
1447,4009.json,True,We are one of the most expensive bus rides in New England.,
1448,8569.json,False,"In Jeanne Shaheen, New Hampshire has a Senator who was the deciding vote to pass Obamacare.","[['New Hampshire', 'people/person/employment_history./business/employment_tenure/title', 'Jeanne Shaheen']]"
1449,10165.json,False,"If Cory Gardner gets his way, youd better stock up on condoms.",
1450,5656.json,False,Says for the duration of this recession not a single person in government middle management has lost a job or taken a pay cut.,
1451,4529.json,False,Says Gov. Chris Christie has now come up with a new agenda for ethics reform in September 2011.,"[['Chris Christie', 'people/person/employment_history./business/employment_tenure/title', 'Gov.']]"
1452,1270.json,False,The Baucus health care bill could be used to ban guns in home selfdefense.,
1453,4786.json,False,"Gov. Scott Walker received a 7,300 pay raise.","[['Scott Walker', 'people/person/employment_history./business/employment_tenure/title', 'Gov.']]"
1454,5224.json,True,Tennessees grocery tax is one of the highest in the nation.,
1455,12068.json,True,"Says when Bernie Sanders was in college, Sanders said something very similar to what conservative Wisconsin Supreme Court Justice Rebecca Bradley had written as a college student in the 1990s  that women have a legitimate role in date rape.","[['Rebecca Bradley', 'organization/role/leaders./organization/leadership/person', 'Wisconsin Supreme Court']]"
1456,9848.json,False,Says Michigan U.S. Senate candidateTerri Lynn Land said guaranteeing equal pay for women who do the same job as men is not a good idea.,"[['Lynn Land', 'organization/role/leaders./organization/leadership/person', 'Michigan U.S. Senate'], ['Lynn Land', 'organization/role/leaders./organization/leadership/person', 'Michigan U.S. Senate']]"
1457,7399.json,True,"Says he has repeatedly praised Chuck Hagels character, patriotism, bravery, and personal service defending our nation.",
1458,9063.json,False,The Republicancontrolled Wisconsin Senate approved a bill denying veterans the right to recover their medical costs for cancers they developed while serving their country.,
1459,6726.json,False,"The 48, 49 percent that supports President Barack Obama are people who pay no income tax.",
1460,7719.json,False,Accuses Ed FitzGerald of paytoplay and corruption politics.,
1461,7624.json,True,The vast majority of our public school students are receiving less state support than their private voucher peers.,
1462,3915.json,False,Ten percent of violent deaths in the U.S. each year are due to strangulation.,
1463,9950.json,False,Says President Barack Obama is sending a much larger force to deal with Ebola than ISIS is getting.,"[['Barack Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1464,6369.json,True,Says U.S. Senate opponent Eric Hovde supported billions in stimulus for highspeed rail and billions more to bail out banks.,"[['Eric Hovde', 'organization/role/leaders./organization/leadership/person', 'U.S. Senate']]"
1465,13017.json,True,"Young women, account for a shocking 74 of all new HIV infections among adolescents in Africa.",
1466,912.json,False,U.S. Senate Majority Leader Harry Reid on whether Senate Democrats would seat Roland Burris.,"[['Harry Reid', 'organization/role/leaders./organization/leadership/person', 'U.S. Senate'], ['Harry Reid', 'people/person/employment_history./business/employment_tenure/title', 'Leader']]"
1467,11716.json,False,The Democrats in the Senate last year introduced a constitutional amendment to repeal the free speech protections of the First Amendment.,
1468,4907.json,True,The United States is numberonein the world in energyresourcesRussia isnumber two.,
1469,10277.json,False,"In 2012, 123 AfricanAmericans were shot dead by police. ... Same year, 326 whites were killed by police.",
1470,10452.json,False,Says Marco Rubio was for immigration reform and a pathway to citizenship before he was against it.,
1471,8051.json,True,The ocean is now much more acidic . . . than it has been for many millions of years.,
1472,11016.json,True,Less than 1 percent of all the education dollars that we spend are spent on private school voucher programs.,
1473,13013.json,True,Says Hillary Clinton wants to increase Syrian refugees to this country by 550 percent.,
1474,5757.json,True,We are at a 40year low in our crime rate in our state.,
1475,8780.json,True,The New England Patriots were led by an explosive offense that scored the second most points in the NFL.,
1476,6242.json,False,Says New Jerseys tenure law has now been reformed to say that if teachers get two years of partially effective or ineffective ratings they lose tenure.,
1477,13489.json,False,"Says climate scientist James Hansen says we have until perhaps 50 years from now, or maybe a little longer and at that point, we are looking at 10, 20, 30 feet of sealevel rise.","[['James Hansen', 'people/person/employment_history./business/employment_tenure/title', 'scientist']]"
